customer_id,journey_id,touchpoint_id,touchpoint_order,timestamp,channel,campaign,device,converted,is_conversion,conversion_value
CUST-03904,JOURNEY-03904,JOURNEY-03904-T01,1,2025-06-18 12:48:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-03904,JOURNEY-03904,JOURNEY-03904-T02,2,2025-06-21 05:28:00,Paid Search,Product Search,Desktop,0,0,0.0
CUST-03904,JOURNEY-03904,JOURNEY-03904-T03,3,2025-06-23 03:10:00,Organic Search,Product Pages,Desktop,0,0,0.0
CUST-03905,JOURNEY-03905,JOURNEY-03905-T01,1,2025-01-24 16:57:00,Paid Search,Brand Search,Mobile,0,0,0.0
CUST-03905,JOURNEY-03905,JOURNEY-03905-T02,2,2025-01-26 07:46:00,Referral,Customer Referral,Desktop,0,0,0.0
CUST-03905,JOURNEY-03905,JOURNEY-03905-T03,3,2025-01-27 05:42:00,Organic Social,TikTok Organic,Tablet,0,0,0.0
CUST-03906,JOURNEY-03906,JOURNEY-03906-T01,1,2025-04-23 06:09:00,Email,Promotional Email,Mobile,1,0,0.0
CUST-03906,JOURNEY-03906,JOURNEY-03906-T02,2,2025-04-25 22:34:00,Paid Search,Competitor Search,Desktop,1,0,0.0
CUST-03906,JOURNEY-03906,JOURNEY-03906-T03,3,2025-04-26 01:50:00,Paid Social,LinkedIn Ads,Desktop,1,0,0.0
CUST-03906,JOURNEY-03906,JOURNEY-03906-T04,4,2025-04-29 04:33:00,Email,Newsletter,Mobile,1,0,0.0
CUST-03906,JOURNEY-03906,JOURNEY-03906-T05,5,2025-05-01 21:55:00,Paid Search,Brand Search,Desktop,1,0,0.0
CUST-03906,JOURNEY-03906,JOURNEY-03906-T06,6,2025-05-03 06:56:00,Email,Promotional Email,Mobile,1,1,67.44
CUST-03907,JOURNEY-03907,JOURNEY-03907-T01,1,2025-04-29 21:34:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-03908,JOURNEY-03908,JOURNEY-03908-T01,1,2025-06-03 08:12:00,Paid Social,Facebook Ads,Mobile,1,0,0.0
CUST-03908,JOURNEY-03908,JOURNEY-03908-T02,2,2025-06-06 15:36:00,Paid Search,Brand Search,Desktop,1,0,0.0
CUST-03908,JOURNEY-03908,JOURNEY-03908-T03,3,2025-06-10 13:53:00,Email,Promotional Email,Tablet,1,0,0.0
CUST-03908,JOURNEY-03908,JOURNEY-03908-T04,4,2025-06-13 02:20:00,Organic Social,LinkedIn Organic,Desktop,1,0,0.0
CUST-03908,JOURNEY-03908,JOURNEY-03908-T05,5,2025-06-14 13:25:00,Paid Search,Brand Search,Mobile,1,0,0.0
CUST-03908,JOURNEY-03908,JOURNEY-03908-T06,6,2025-06-17 06:03:00,Paid Social,Instagram Ads,Desktop,1,0,0.0
CUST-03908,JOURNEY-03908,JOURNEY-03908-T07,7,2025-06-20 12:30:00,Display,Retargeting,Desktop,1,1,205.61
CUST-03909,JOURNEY-03909,JOURNEY-03909-T01,1,2025-03-10 07:41:00,Email,Newsletter,Tablet,0,0,0.0
CUST-03909,JOURNEY-03909,JOURNEY-03909-T02,2,2025-03-11 16:22:00,Email,Welcome Series,Desktop,0,0,0.0
CUST-03910,JOURNEY-03910,JOURNEY-03910-T01,1,2025-01-30 01:37:00,Organic Social,TikTok Organic,Mobile,0,0,0.0
CUST-03910,JOURNEY-03910,JOURNEY-03910-T02,2,2025-02-01 05:15:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-03911,JOURNEY-03911,JOURNEY-03911-T01,1,2025-06-05 04:41:00,Email,Welcome Series,Desktop,1,0,0.0
CUST-03911,JOURNEY-03911,JOURNEY-03911-T02,2,2025-06-06 06:33:00,Paid Search,Brand Search,Mobile,1,0,0.0
CUST-03911,JOURNEY-03911,JOURNEY-03911-T03,3,2025-06-09 14:07:00,Paid Social,Facebook Ads,Mobile,1,0,0.0
CUST-03911,JOURNEY-03911,JOURNEY-03911-T04,4,2025-06-10 11:20:00,Paid Search,Product Search,Desktop,1,1,54.17
CUST-03912,JOURNEY-03912,JOURNEY-03912-T01,1,2025-06-01 17:02:00,Paid Search,Product Search,Desktop,1,0,0.0
CUST-03912,JOURNEY-03912,JOURNEY-03912-T02,2,2025-06-03 09:29:00,Organic Search,SEO Blog,Mobile,1,0,0.0
CUST-03912,JOURNEY-03912,JOURNEY-03912-T03,3,2025-06-05 14:47:00,Paid Search,Product Search,Mobile,1,0,0.0
CUST-03912,JOURNEY-03912,JOURNEY-03912-T04,4,2025-06-08 16:05:00,Organic Search,Product Pages,Mobile,1,0,0.0
CUST-03912,JOURNEY-03912,JOURNEY-03912-T05,5,2025-06-12 10:39:00,Paid Search,Product Search,Mobile,1,1,93.12
CUST-03913,JOURNEY-03913,JOURNEY-03913-T01,1,2025-05-21 02:43:00,Organic Search,Educational Content,Desktop,0,0,0.0
CUST-03913,JOURNEY-03913,JOURNEY-03913-T02,2,2025-05-24 03:08:00,Referral,Affiliate,Mobile,0,0,0.0
CUST-03913,JOURNEY-03913,JOURNEY-03913-T03,3,2025-05-25 08:09:00,Paid Social,Instagram Ads,Tablet,0,0,0.0
CUST-03913,JOURNEY-03913,JOURNEY-03913-T04,4,2025-05-28 15:33:00,Organic Search,Product Pages,Mobile,0,0,0.0
CUST-03913,JOURNEY-03913,JOURNEY-03913-T05,5,2025-05-28 20:55:00,Paid Search,Product Search,Desktop,0,0,0.0
CUST-03913,JOURNEY-03913,JOURNEY-03913-T06,6,2025-06-01 06:00:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-03913,JOURNEY-03913,JOURNEY-03913-T07,7,2025-06-04 04:44:00,Paid Search,Competitor Search,Mobile,0,0,0.0
CUST-03914,JOURNEY-03914,JOURNEY-03914-T01,1,2025-06-27 11:26:00,Display,Banner Campaign,Desktop,0,0,0.0
CUST-03914,JOURNEY-03914,JOURNEY-03914-T02,2,2025-06-28 14:38:00,Organic Search,Product Pages,Mobile,0,0,0.0
CUST-03915,JOURNEY-03915,JOURNEY-03915-T01,1,2025-05-15 09:27:00,Paid Search,Brand Search,Mobile,0,0,0.0
CUST-03915,JOURNEY-03915,JOURNEY-03915-T02,2,2025-05-15 17:10:00,Paid Social,LinkedIn Ads,Mobile,0,0,0.0
CUST-03915,JOURNEY-03915,JOURNEY-03915-T03,3,2025-05-18 08:02:00,Paid Search,Brand Search,Desktop,0,0,0.0
CUST-03916,JOURNEY-03916,JOURNEY-03916-T01,1,2025-03-27 01:16:00,Paid Social,Instagram Ads,Mobile,1,0,0.0
CUST-03916,JOURNEY-03916,JOURNEY-03916-T02,2,2025-03-30 22:43:00,Organic Search,Product Pages,Desktop,1,0,0.0
CUST-03916,JOURNEY-03916,JOURNEY-03916-T03,3,2025-04-02 03:58:00,Email,Promotional Email,Desktop,1,0,0.0
CUST-03916,JOURNEY-03916,JOURNEY-03916-T04,4,2025-04-05 17:07:00,Direct,Direct Visit,Mobile,1,0,0.0
CUST-03916,JOURNEY-03916,JOURNEY-03916-T05,5,2025-04-09 16:24:00,Paid Social,Facebook Ads,Desktop,1,1,90.09
CUST-03917,JOURNEY-03917,JOURNEY-03917-T01,1,2025-05-11 06:39:00,Paid Search,Brand Search,Mobile,1,0,0.0
CUST-03917,JOURNEY-03917,JOURNEY-03917-T02,2,2025-05-12 23:46:00,Email,Newsletter,Mobile,1,0,0.0
CUST-03917,JOURNEY-03917,JOURNEY-03917-T03,3,2025-05-13 03:15:00,Direct,Direct Visit,Mobile,1,0,0.0
CUST-03917,JOURNEY-03917,JOURNEY-03917-T04,4,2025-05-14 20:22:00,Organic Search,Product Pages,Desktop,1,0,0.0
CUST-03917,JOURNEY-03917,JOURNEY-03917-T05,5,2025-05-15 08:50:00,Direct,Direct Visit,Mobile,1,1,150.13
CUST-03918,JOURNEY-03918,JOURNEY-03918-T01,1,2025-02-05 14:00:00,Paid Social,Facebook Ads,Desktop,1,0,0.0
CUST-03918,JOURNEY-03918,JOURNEY-03918-T02,2,2025-02-09 03:55:00,Display,Banner Campaign,Desktop,1,1,89.46
CUST-03919,JOURNEY-03919,JOURNEY-03919-T01,1,2025-01-12 03:24:00,Paid Social,Instagram Ads,Mobile,0,0,0.0
CUST-03920,JOURNEY-03920,JOURNEY-03920-T01,1,2025-01-31 00:51:00,Organic Social,Instagram Organic,Desktop,0,0,0.0
CUST-03920,JOURNEY-03920,JOURNEY-03920-T02,2,2025-02-02 13:00:00,Organic Search,Educational Content,Desktop,0,0,0.0
CUST-03920,JOURNEY-03920,JOURNEY-03920-T03,3,2025-02-03 20:10:00,Organic Social,TikTok Organic,Desktop,0,0,0.0
CUST-03921,JOURNEY-03921,JOURNEY-03921-T01,1,2025-05-28 22:46:00,Organic Search,SEO Blog,Mobile,0,0,0.0
CUST-03921,JOURNEY-03921,JOURNEY-03921-T02,2,2025-06-01 05:38:00,Organic Search,Product Pages,Mobile,0,0,0.0
CUST-03921,JOURNEY-03921,JOURNEY-03921-T03,3,2025-06-05 04:04:00,Display,Retargeting,Mobile,0,0,0.0
CUST-03922,JOURNEY-03922,JOURNEY-03922-T01,1,2025-04-27 11:22:00,Organic Search,Educational Content,Mobile,0,0,0.0
CUST-03922,JOURNEY-03922,JOURNEY-03922-T02,2,2025-04-30 00:41:00,Paid Social,LinkedIn Ads,Desktop,0,0,0.0
CUST-03922,JOURNEY-03922,JOURNEY-03922-T03,3,2025-05-03 20:57:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-03923,JOURNEY-03923,JOURNEY-03923-T01,1,2025-01-19 22:43:00,Referral,Partner Website,Desktop,1,0,0.0
CUST-03923,JOURNEY-03923,JOURNEY-03923-T02,2,2025-01-20 01:51:00,Paid Social,LinkedIn Ads,Mobile,1,0,0.0
CUST-03923,JOURNEY-03923,JOURNEY-03923-T03,3,2025-01-22 13:34:00,Organic Search,Product Pages,Mobile,1,1,81.04
CUST-03924,JOURNEY-03924,JOURNEY-03924-T01,1,2025-01-11 20:43:00,Paid Search,Competitor Search,Mobile,0,0,0.0
CUST-03924,JOURNEY-03924,JOURNEY-03924-T02,2,2025-01-14 22:42:00,Referral,Partner Website,Mobile,0,0,0.0
CUST-03924,JOURNEY-03924,JOURNEY-03924-T03,3,2025-01-18 21:28:00,Email,Newsletter,Mobile,0,0,0.0
CUST-03924,JOURNEY-03924,JOURNEY-03924-T04,4,2025-01-21 12:44:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-03925,JOURNEY-03925,JOURNEY-03925-T01,1,2025-03-07 05:06:00,Paid Search,Product Search,Mobile,0,0,0.0
CUST-03925,JOURNEY-03925,JOURNEY-03925-T02,2,2025-03-07 09:19:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-03925,JOURNEY-03925,JOURNEY-03925-T03,3,2025-03-09 09:36:00,Organic Search,SEO Blog,Desktop,0,0,0.0
CUST-03926,JOURNEY-03926,JOURNEY-03926-T01,1,2025-05-24 06:51:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-03926,JOURNEY-03926,JOURNEY-03926-T02,2,2025-05-25 12:03:00,Display,Retargeting,Mobile,0,0,0.0
CUST-03926,JOURNEY-03926,JOURNEY-03926-T03,3,2025-05-27 17:06:00,Paid Social,Instagram Ads,Mobile,0,0,0.0
CUST-03927,JOURNEY-03927,JOURNEY-03927-T01,1,2025-06-14 19:55:00,Organic Search,Product Pages,Desktop,0,0,0.0
CUST-03927,JOURNEY-03927,JOURNEY-03927-T02,2,2025-06-16 00:36:00,Display,Retargeting,Mobile,0,0,0.0
CUST-03927,JOURNEY-03927,JOURNEY-03927-T03,3,2025-06-19 11:27:00,Display,Retargeting,Mobile,0,0,0.0
CUST-03927,JOURNEY-03927,JOURNEY-03927-T04,4,2025-06-22 17:07:00,Organic Social,Instagram Organic,Mobile,0,0,0.0
CUST-03928,JOURNEY-03928,JOURNEY-03928-T01,1,2025-02-27 22:11:00,Display,Prospecting,Mobile,0,0,0.0
CUST-03928,JOURNEY-03928,JOURNEY-03928-T02,2,2025-03-01 21:59:00,Organic Social,Instagram Organic,Mobile,0,0,0.0
CUST-03928,JOURNEY-03928,JOURNEY-03928-T03,3,2025-03-04 05:23:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-03928,JOURNEY-03928,JOURNEY-03928-T04,4,2025-03-07 23:20:00,Paid Search,Competitor Search,Desktop,0,0,0.0
CUST-03928,JOURNEY-03928,JOURNEY-03928-T05,5,2025-03-10 11:09:00,Organic Social,TikTok Organic,Mobile,0,0,0.0
CUST-03929,JOURNEY-03929,JOURNEY-03929-T01,1,2025-04-25 23:31:00,Paid Search,Product Search,Mobile,0,0,0.0
CUST-03929,JOURNEY-03929,JOURNEY-03929-T02,2,2025-04-28 09:13:00,Email,Newsletter,Mobile,0,0,0.0
CUST-03929,JOURNEY-03929,JOURNEY-03929-T03,3,2025-04-29 12:08:00,Paid Social,Instagram Ads,Mobile,0,0,0.0
CUST-03930,JOURNEY-03930,JOURNEY-03930-T01,1,2025-01-13 19:35:00,Paid Social,Facebook Ads,Mobile,1,1,109.81
CUST-03931,JOURNEY-03931,JOURNEY-03931-T01,1,2025-06-22 09:40:00,Paid Social,LinkedIn Ads,Mobile,0,0,0.0
CUST-03931,JOURNEY-03931,JOURNEY-03931-T02,2,2025-06-22 14:03:00,Display,Retargeting,Desktop,0,0,0.0
CUST-03932,JOURNEY-03932,JOURNEY-03932-T01,1,2025-01-10 08:47:00,Email,Newsletter,Mobile,1,0,0.0
CUST-03932,JOURNEY-03932,JOURNEY-03932-T02,2,2025-01-12 03:08:00,Organic Social,LinkedIn Organic,Mobile,1,0,0.0
CUST-03932,JOURNEY-03932,JOURNEY-03932-T03,3,2025-01-14 13:46:00,Paid Social,Facebook Ads,Mobile,1,1,217.5
CUST-03933,JOURNEY-03933,JOURNEY-03933-T01,1,2025-06-11 14:04:00,Display,Retargeting,Mobile,0,0,0.0
CUST-03933,JOURNEY-03933,JOURNEY-03933-T02,2,2025-06-13 16:35:00,Paid Search,Product Search,Mobile,0,0,0.0
CUST-03933,JOURNEY-03933,JOURNEY-03933-T03,3,2025-06-17 01:35:00,Display,Retargeting,Desktop,0,0,0.0
CUST-03933,JOURNEY-03933,JOURNEY-03933-T04,4,2025-06-19 10:17:00,Organic Social,Instagram Organic,Mobile,0,0,0.0
CUST-03934,JOURNEY-03934,JOURNEY-03934-T01,1,2025-01-28 02:22:00,Paid Search,Product Search,Mobile,0,0,0.0
CUST-03934,JOURNEY-03934,JOURNEY-03934-T02,2,2025-01-30 09:40:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-03935,JOURNEY-03935,JOURNEY-03935-T01,1,2025-06-23 23:39:00,Direct,Direct Visit,Mobile,1,0,0.0
CUST-03935,JOURNEY-03935,JOURNEY-03935-T02,2,2025-06-27 12:44:00,Organic Search,Product Pages,Mobile,1,1,129.06
CUST-03936,JOURNEY-03936,JOURNEY-03936-T01,1,2025-05-05 12:00:00,Paid Social,Facebook Ads,Mobile,0,0,0.0
CUST-03936,JOURNEY-03936,JOURNEY-03936-T02,2,2025-05-07 22:35:00,Email,Welcome Series,Mobile,0,0,0.0
CUST-03937,JOURNEY-03937,JOURNEY-03937-T01,1,2025-04-26 09:48:00,Paid Search,Competitor Search,Mobile,0,0,0.0
CUST-03937,JOURNEY-03937,JOURNEY-03937-T02,2,2025-04-29 18:24:00,Organic Search,Educational Content,Mobile,0,0,0.0
CUST-03937,JOURNEY-03937,JOURNEY-03937-T03,3,2025-05-02 07:28:00,Email,Promotional Email,Mobile,0,0,0.0
CUST-03938,JOURNEY-03938,JOURNEY-03938-T01,1,2025-06-28 16:46:00,Organic Search,Product Pages,Mobile,0,0,0.0
CUST-03938,JOURNEY-03938,JOURNEY-03938-T02,2,2025-06-29 01:49:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-03938,JOURNEY-03938,JOURNEY-03938-T03,3,2025-07-01 19:09:00,Paid Social,LinkedIn Ads,Desktop,0,0,0.0
CUST-03939,JOURNEY-03939,JOURNEY-03939-T01,1,2025-03-30 08:21:00,Referral,Customer Referral,Mobile,0,0,0.0
CUST-03939,JOURNEY-03939,JOURNEY-03939-T02,2,2025-03-31 21:25:00,Paid Social,Facebook Ads,Mobile,0,0,0.0
CUST-03940,JOURNEY-03940,JOURNEY-03940-T01,1,2025-02-07 06:30:00,Email,Newsletter,Mobile,0,0,0.0
CUST-03940,JOURNEY-03940,JOURNEY-03940-T02,2,2025-02-09 21:15:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-03941,JOURNEY-03941,JOURNEY-03941-T01,1,2025-01-31 04:26:00,Email,Welcome Series,Tablet,0,0,0.0
CUST-03941,JOURNEY-03941,JOURNEY-03941-T02,2,2025-02-02 19:56:00,Paid Social,LinkedIn Ads,Mobile,0,0,0.0
CUST-03942,JOURNEY-03942,JOURNEY-03942-T01,1,2025-06-28 07:11:00,Email,Welcome Series,Desktop,1,0,0.0
CUST-03942,JOURNEY-03942,JOURNEY-03942-T02,2,2025-06-29 13:55:00,Organic Search,Educational Content,Desktop,1,0,0.0
CUST-03942,JOURNEY-03942,JOURNEY-03942-T03,3,2025-07-03 08:50:00,Direct,Direct Visit,Mobile,1,0,0.0
CUST-03942,JOURNEY-03942,JOURNEY-03942-T04,4,2025-07-05 07:23:00,Paid Search,Product Search,Desktop,1,1,135.61
CUST-03943,JOURNEY-03943,JOURNEY-03943-T01,1,2025-03-05 20:26:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-03943,JOURNEY-03943,JOURNEY-03943-T02,2,2025-03-07 18:25:00,Referral,Customer Referral,Desktop,0,0,0.0
CUST-03943,JOURNEY-03943,JOURNEY-03943-T03,3,2025-03-08 09:17:00,Referral,Partner Website,Mobile,0,0,0.0
CUST-03944,JOURNEY-03944,JOURNEY-03944-T01,1,2025-03-04 15:40:00,Paid Search,Competitor Search,Tablet,0,0,0.0
CUST-03944,JOURNEY-03944,JOURNEY-03944-T02,2,2025-03-07 16:24:00,Referral,Affiliate,Mobile,0,0,0.0
CUST-03944,JOURNEY-03944,JOURNEY-03944-T03,3,2025-03-09 11:44:00,Organic Social,TikTok Organic,Mobile,0,0,0.0
CUST-03944,JOURNEY-03944,JOURNEY-03944-T04,4,2025-03-12 17:09:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-03945,JOURNEY-03945,JOURNEY-03945-T01,1,2025-06-28 21:17:00,Paid Social,Instagram Ads,Desktop,0,0,0.0
CUST-03945,JOURNEY-03945,JOURNEY-03945-T02,2,2025-07-02 05:00:00,Organic Search,Product Pages,Desktop,0,0,0.0
CUST-03945,JOURNEY-03945,JOURNEY-03945-T03,3,2025-07-03 23:34:00,Paid Social,Facebook Ads,Mobile,0,0,0.0
CUST-03946,JOURNEY-03946,JOURNEY-03946-T01,1,2025-05-01 23:22:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-03946,JOURNEY-03946,JOURNEY-03946-T02,2,2025-05-05 20:40:00,Email,Newsletter,Desktop,0,0,0.0
CUST-03946,JOURNEY-03946,JOURNEY-03946-T03,3,2025-05-09 03:27:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-03946,JOURNEY-03946,JOURNEY-03946-T04,4,2025-05-09 19:41:00,Paid Social,Instagram Ads,Desktop,0,0,0.0
CUST-03946,JOURNEY-03946,JOURNEY-03946-T05,5,2025-05-12 07:29:00,Paid Search,Competitor Search,Desktop,0,0,0.0
CUST-03947,JOURNEY-03947,JOURNEY-03947-T01,1,2025-05-03 16:47:00,Paid Social,Facebook Ads,Mobile,0,0,0.0
CUST-03948,JOURNEY-03948,JOURNEY-03948-T01,1,2025-05-10 01:03:00,Email,Newsletter,Mobile,0,0,0.0
CUST-03949,JOURNEY-03949,JOURNEY-03949-T01,1,2025-06-23 08:06:00,Referral,Partner Website,Mobile,0,0,0.0
CUST-03949,JOURNEY-03949,JOURNEY-03949-T02,2,2025-06-23 13:02:00,Organic Search,SEO Blog,Mobile,0,0,0.0
CUST-03949,JOURNEY-03949,JOURNEY-03949-T03,3,2025-06-24 05:08:00,Organic Social,Instagram Organic,Mobile,0,0,0.0
CUST-03949,JOURNEY-03949,JOURNEY-03949-T04,4,2025-06-28 01:17:00,Organic Search,SEO Blog,Mobile,0,0,0.0
CUST-03949,JOURNEY-03949,JOURNEY-03949-T05,5,2025-06-28 20:14:00,Paid Social,LinkedIn Ads,Desktop,0,0,0.0
CUST-03949,JOURNEY-03949,JOURNEY-03949-T06,6,2025-07-02 19:08:00,Organic Search,Educational Content,Desktop,0,0,0.0
CUST-03949,JOURNEY-03949,JOURNEY-03949-T07,7,2025-07-05 22:22:00,Direct,Direct Visit,Tablet,0,0,0.0
CUST-03949,JOURNEY-03949,JOURNEY-03949-T08,8,2025-07-08 07:22:00,Referral,Affiliate,Desktop,0,0,0.0
CUST-03950,JOURNEY-03950,JOURNEY-03950-T01,1,2025-04-16 02:40:00,Referral,Partner Website,Mobile,0,0,0.0
CUST-03951,JOURNEY-03951,JOURNEY-03951-T01,1,2025-02-17 10:00:00,Display,Banner Campaign,Mobile,0,0,0.0
CUST-03951,JOURNEY-03951,JOURNEY-03951-T02,2,2025-02-20 18:26:00,Referral,Partner Website,Mobile,0,0,0.0
CUST-03951,JOURNEY-03951,JOURNEY-03951-T03,3,2025-02-22 11:20:00,Paid Search,Product Search,Mobile,0,0,0.0
CUST-03951,JOURNEY-03951,JOURNEY-03951-T04,4,2025-02-25 16:18:00,Paid Social,Facebook Ads,Mobile,0,0,0.0
CUST-03952,JOURNEY-03952,JOURNEY-03952-T01,1,2025-04-13 02:45:00,Paid Social,LinkedIn Ads,Mobile,0,0,0.0
CUST-03952,JOURNEY-03952,JOURNEY-03952-T02,2,2025-04-17 02:28:00,Organic Search,SEO Blog,Desktop,0,0,0.0
CUST-03953,JOURNEY-03953,JOURNEY-03953-T01,1,2025-01-23 11:05:00,Organic Search,SEO Blog,Mobile,0,0,0.0
CUST-03953,JOURNEY-03953,JOURNEY-03953-T02,2,2025-01-26 01:47:00,Organic Social,LinkedIn Organic,Desktop,0,0,0.0
CUST-03953,JOURNEY-03953,JOURNEY-03953-T03,3,2025-01-28 15:44:00,Paid Search,Brand Search,Desktop,0,0,0.0
CUST-03953,JOURNEY-03953,JOURNEY-03953-T04,4,2025-01-30 03:15:00,Display,Prospecting,Mobile,0,0,0.0
CUST-03953,JOURNEY-03953,JOURNEY-03953-T05,5,2025-01-30 12:07:00,Paid Social,Facebook Ads,Desktop,0,0,0.0
CUST-03954,JOURNEY-03954,JOURNEY-03954-T01,1,2025-03-06 22:23:00,Paid Social,LinkedIn Ads,Desktop,0,0,0.0
CUST-03954,JOURNEY-03954,JOURNEY-03954-T02,2,2025-03-10 19:54:00,Display,Banner Campaign,Mobile,0,0,0.0
CUST-03954,JOURNEY-03954,JOURNEY-03954-T03,3,2025-03-13 22:32:00,Organic Social,TikTok Organic,Mobile,0,0,0.0
CUST-03954,JOURNEY-03954,JOURNEY-03954-T04,4,2025-03-15 16:11:00,Email,Promotional Email,Desktop,0,0,0.0
CUST-03954,JOURNEY-03954,JOURNEY-03954-T05,5,2025-03-16 00:12:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-03955,JOURNEY-03955,JOURNEY-03955-T01,1,2025-04-04 10:17:00,Organic Social,LinkedIn Organic,Mobile,0,0,0.0
CUST-03956,JOURNEY-03956,JOURNEY-03956-T01,1,2025-01-20 15:56:00,Organic Search,Educational Content,Mobile,1,0,0.0
CUST-03956,JOURNEY-03956,JOURNEY-03956-T02,2,2025-01-24 01:09:00,Display,Prospecting,Desktop,1,0,0.0
CUST-03956,JOURNEY-03956,JOURNEY-03956-T03,3,2025-01-27 23:49:00,Paid Search,Brand Search,Desktop,1,1,501.71
CUST-03957,JOURNEY-03957,JOURNEY-03957-T01,1,2025-04-19 10:46:00,Email,Newsletter,Tablet,0,0,0.0
CUST-03957,JOURNEY-03957,JOURNEY-03957-T02,2,2025-04-20 16:10:00,Organic Search,SEO Blog,Mobile,0,0,0.0
CUST-03957,JOURNEY-03957,JOURNEY-03957-T03,3,2025-04-22 13:21:00,Paid Social,Facebook Ads,Mobile,0,0,0.0
CUST-03957,JOURNEY-03957,JOURNEY-03957-T04,4,2025-04-26 09:23:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-03958,JOURNEY-03958,JOURNEY-03958-T01,1,2025-06-04 11:44:00,Organic Social,Instagram Organic,Mobile,0,0,0.0
CUST-03959,JOURNEY-03959,JOURNEY-03959-T01,1,2025-03-20 00:15:00,Email,Newsletter,Desktop,0,0,0.0
CUST-03959,JOURNEY-03959,JOURNEY-03959-T02,2,2025-03-22 09:41:00,Organic Search,Educational Content,Mobile,0,0,0.0
CUST-03960,JOURNEY-03960,JOURNEY-03960-T01,1,2025-03-23 11:11:00,Organic Social,Instagram Organic,Mobile,1,0,0.0
CUST-03960,JOURNEY-03960,JOURNEY-03960-T02,2,2025-03-25 06:09:00,Paid Social,Instagram Ads,Mobile,1,0,0.0
CUST-03960,JOURNEY-03960,JOURNEY-03960-T03,3,2025-03-27 23:35:00,Referral,Customer Referral,Desktop,1,0,0.0
CUST-03960,JOURNEY-03960,JOURNEY-03960-T04,4,2025-03-28 06:01:00,Display,Banner Campaign,Mobile,1,0,0.0
CUST-03960,JOURNEY-03960,JOURNEY-03960-T05,5,2025-03-31 00:29:00,Paid Social,LinkedIn Ads,Mobile,1,1,123.05
CUST-03961,JOURNEY-03961,JOURNEY-03961-T01,1,2025-06-15 14:02:00,Paid Social,Facebook Ads,Mobile,0,0,0.0
CUST-03961,JOURNEY-03961,JOURNEY-03961-T02,2,2025-06-19 01:20:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-03961,JOURNEY-03961,JOURNEY-03961-T03,3,2025-06-20 04:42:00,Paid Social,Instagram Ads,Mobile,0,0,0.0
CUST-03961,JOURNEY-03961,JOURNEY-03961-T04,4,2025-06-22 02:58:00,Paid Search,Brand Search,Mobile,0,0,0.0
CUST-03961,JOURNEY-03961,JOURNEY-03961-T05,5,2025-06-23 18:22:00,Organic Social,TikTok Organic,Desktop,0,0,0.0
CUST-03962,JOURNEY-03962,JOURNEY-03962-T01,1,2025-03-30 15:37:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-03962,JOURNEY-03962,JOURNEY-03962-T02,2,2025-03-31 05:17:00,Display,Banner Campaign,Mobile,0,0,0.0
CUST-03962,JOURNEY-03962,JOURNEY-03962-T03,3,2025-03-31 16:37:00,Organic Social,LinkedIn Organic,Desktop,0,0,0.0
CUST-03962,JOURNEY-03962,JOURNEY-03962-T04,4,2025-04-03 01:58:00,Organic Search,Product Pages,Mobile,0,0,0.0
CUST-03962,JOURNEY-03962,JOURNEY-03962-T05,5,2025-04-06 01:42:00,Paid Search,Competitor Search,Desktop,0,0,0.0
CUST-03963,JOURNEY-03963,JOURNEY-03963-T01,1,2025-01-09 03:32:00,Display,Banner Campaign,Mobile,1,0,0.0
CUST-03963,JOURNEY-03963,JOURNEY-03963-T02,2,2025-01-12 00:34:00,Paid Social,Facebook Ads,Desktop,1,0,0.0
CUST-03963,JOURNEY-03963,JOURNEY-03963-T03,3,2025-01-14 16:13:00,Email,Promotional Email,Mobile,1,1,61.9
CUST-03964,JOURNEY-03964,JOURNEY-03964-T01,1,2025-05-22 13:46:00,Paid Social,LinkedIn Ads,Desktop,0,0,0.0
CUST-03964,JOURNEY-03964,JOURNEY-03964-T02,2,2025-05-24 01:15:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-03964,JOURNEY-03964,JOURNEY-03964-T03,3,2025-05-26 11:48:00,Paid Social,Instagram Ads,Desktop,0,0,0.0
CUST-03964,JOURNEY-03964,JOURNEY-03964-T04,4,2025-05-29 04:49:00,Paid Search,Product Search,Mobile,0,0,0.0
