journey_id,customer_id,first_touch_timestamp,last_touch_timestamp,first_channel,last_channel,first_campaign,last_campaign,touchpoint_count,unique_channels,converted,conversion_events,conversion_value,journey_duration_hours,conversion_timestamp,days_to_conversion,journey_path
JOURNEY-03640,CUST-03640,2025-04-08 10:38:00,2025-04-10 12:16:00,Email,Paid Social,Promotional Email,Instagram Ads,2,2,0,0,0.0,49.63,,,Email > Paid Social
JOURNEY-03641,CUST-03641,2025-03-31 05:00:00,2025-04-03 17:20:00,Email,Organic Social,Newsletter,TikTok Organic,3,3,1,1,33.03,84.33,2025-04-03 17:20:00,3.51,Email > Display > Organic Social
JOURNEY-03642,CUST-03642,2025-03-09 17:20:00,2025-03-09 17:20:00,Organic Search,Organic Search,SEO Blog,SEO Blog,1,1,0,0,0.0,0.0,,,Organic Search
JOURNEY-03643,CUST-03643,2025-03-18 07:15:00,2025-03-25 04:13:00,Direct,Paid Search,Direct Visit,Product Search,5,4,0,0,0.0,164.97,,,Direct > Organic Social > Paid Search > Paid Social > Paid Search
JOURNEY-03644,CUST-03644,2025-01-18 06:54:00,2025-01-22 17:58:00,Paid Search,Organic Search,Product Search,Product Pages,4,4,0,0,0.0,107.07,,,Paid Search > Referral > Organic Social > Organic Search
JOURNEY-03645,CUST-03645,2025-03-14 19:16:00,2025-03-14 19:16:00,Display,Display,Banner Campaign,Banner Campaign,1,1,0,0,0.0,0.0,,,Display
JOURNEY-03646,CUST-03646,2025-01-05 15:20:00,2025-01-14 08:00:00,Paid Search,Display,Brand Search,Retargeting,5,4,0,0,0.0,208.67,,,Paid Search > Organic Social > Organic Social > Organic Search > Display
JOURNEY-03647,CUST-03647,2025-06-29 07:53:00,2025-07-01 05:38:00,Organic Social,Referral,TikTok Organic,Affiliate,2,2,0,0,0.0,45.75,,,Organic Social > Referral
JOURNEY-03648,CUST-03648,2025-04-11 07:13:00,2025-04-16 04:18:00,Email,Direct,Welcome Series,Direct Visit,4,3,0,0,0.0,117.08,,,Email > Direct > Organic Social > Direct
JOURNEY-03649,CUST-03649,2025-05-19 19:34:00,2025-05-22 08:02:00,Organic Social,Organic Social,Instagram Organic,TikTok Organic,3,2,0,0,0.0,60.47,,,Organic Social > Paid Search > Organic Social
JOURNEY-03650,CUST-03650,2025-02-10 01:10:00,2025-02-11 08:34:00,Paid Search,Referral,Competitor Search,Partner Website,2,2,0,0,0.0,31.4,,,Paid Search > Referral
JOURNEY-03651,CUST-03651,2025-02-11 08:47:00,2025-02-22 02:50:00,Paid Search,Direct,Competitor Search,Direct Visit,4,4,0,0,0.0,258.05,,,Paid Search > Paid Social > Display > Direct
JOURNEY-03652,CUST-03652,2025-06-11 15:05:00,2025-06-14 14:39:00,Direct,Email,Direct Visit,Promotional Email,3,3,0,0,0.0,71.57,,,Direct > Display > Email
JOURNEY-03653,CUST-03653,2025-02-25 11:35:00,2025-03-01 01:09:00,Direct,Organic Search,Direct Visit,Product Pages,2,2,0,0,0.0,85.57,,,Direct > Organic Search
JOURNEY-03654,CUST-03654,2025-05-23 04:31:00,2025-05-25 01:42:00,Paid Search,Email,Brand Search,Welcome Series,2,2,0,0,0.0,45.18,,,Paid Search > Email
JOURNEY-03655,CUST-03655,2025-01-26 22:04:00,2025-02-06 13:32:00,Organic Search,Organic Search,Product Pages,SEO Blog,5,4,1,1,290.21,255.47,2025-02-06 13:32:00,10.64,Organic Search > Email > Paid Search > Paid Social > Organic Search
JOURNEY-03656,CUST-03656,2025-06-17 10:30:00,2025-06-26 03:53:00,Paid Search,Direct,Competitor Search,Direct Visit,5,4,0,0,0.0,209.38,,,Paid Search > Organic Search > Paid Social > Paid Search > Direct
JOURNEY-03657,CUST-03657,2025-03-30 19:49:00,2025-04-09 13:49:00,Email,Paid Social,Newsletter,LinkedIn Ads,8,6,0,0,0.0,234.0,,,Email > Direct > Paid Search > Display > Paid Social > Email > Organic Search > Paid Social
JOURNEY-03658,CUST-03658,2025-04-13 07:46:00,2025-04-19 06:48:00,Organic Search,Direct,Product Pages,Direct Visit,4,3,0,0,0.0,143.03,,,Organic Search > Direct > Paid Social > Direct
JOURNEY-03659,CUST-03659,2025-04-25 22:45:00,2025-04-30 02:21:00,Paid Social,Paid Social,Instagram Ads,Facebook Ads,3,2,0,0,0.0,99.6,,,Paid Social > Paid Search > Paid Social
JOURNEY-03660,CUST-03660,2025-03-03 15:14:00,2025-03-11 21:38:00,Email,Paid Search,Promotional Email,Brand Search,5,5,0,0,0.0,198.4,,,Email > Organic Search > Referral > Paid Social > Paid Search
JOURNEY-03661,CUST-03661,2025-05-08 02:08:00,2025-05-10 16:35:00,Organic Search,Paid Search,Product Pages,Brand Search,3,3,0,0,0.0,62.45,,,Organic Search > Display > Paid Search
JOURNEY-03662,CUST-03662,2025-04-06 20:58:00,2025-04-15 03:50:00,Paid Search,Paid Search,Brand Search,Product Search,6,5,1,1,186.04,198.87,2025-04-15 03:50:00,8.29,Paid Search > Direct > Email > Organic Social > Display > Paid Search
JOURNEY-03663,CUST-03663,2025-04-28 03:51:00,2025-05-02 08:06:00,Paid Search,Direct,Product Search,Direct Visit,4,3,0,0,0.0,100.25,,,Paid Search > Email > Paid Search > Direct
JOURNEY-03664,CUST-03664,2025-03-06 19:31:00,2025-03-14 16:35:00,Paid Social,Organic Search,Instagram Ads,Educational Content,3,3,0,0,0.0,189.07,,,Paid Social > Paid Search > Organic Search
JOURNEY-03665,CUST-03665,2025-04-17 00:17:00,2025-04-20 00:51:00,Organic Search,Paid Social,Product Pages,Facebook Ads,2,2,0,0,0.0,72.57,,,Organic Search > Paid Social
JOURNEY-03666,CUST-03666,2025-05-03 23:40:00,2025-05-11 14:17:00,Email,Paid Social,Newsletter,Facebook Ads,4,4,0,0,0.0,182.62,,,Email > Organic Search > Referral > Paid Social
JOURNEY-03667,CUST-03667,2025-02-14 02:08:00,2025-02-24 22:51:00,Paid Search,Display,Competitor Search,Banner Campaign,6,4,1,1,77.84,260.72,2025-02-24 22:51:00,10.86,Paid Search > Paid Search > Email > Organic Search > Email > Display
JOURNEY-03668,CUST-03668,2025-05-11 18:23:00,2025-05-16 12:33:00,Paid Search,Email,Product Search,Newsletter,5,3,0,0,0.0,114.17,,,Paid Search > Organic Social > Email > Organic Social > Email
JOURNEY-03669,CUST-03669,2025-02-25 22:31:00,2025-03-02 09:40:00,Paid Search,Display,Competitor Search,Retargeting,4,3,0,0,0.0,107.15,,,Paid Search > Organic Search > Paid Search > Display
JOURNEY-03670,CUST-03670,2025-02-07 00:42:00,2025-02-08 08:26:00,Email,Email,Promotional Email,Newsletter,3,2,0,0,0.0,31.73,,,Email > Paid Social > Email
JOURNEY-03671,CUST-03671,2025-01-10 10:17:00,2025-01-18 17:06:00,Paid Search,Organic Social,Product Search,LinkedIn Organic,4,4,0,0,0.0,198.82,,,Paid Search > Direct > Email > Organic Social
JOURNEY-03672,CUST-03672,2025-03-14 09:31:00,2025-03-18 23:46:00,Organic Social,Paid Search,LinkedIn Organic,Brand Search,3,3,0,0,0.0,110.25,,,Organic Social > Organic Search > Paid Search
JOURNEY-03673,CUST-03673,2025-02-18 05:12:00,2025-02-18 20:21:00,Direct,Paid Search,Direct Visit,Competitor Search,2,2,0,0,0.0,15.15,,,Direct > Paid Search
JOURNEY-03674,CUST-03674,2025-05-12 13:52:00,2025-05-17 17:23:00,Display,Organic Search,Prospecting,Product Pages,3,3,0,0,0.0,123.52,,,Display > Direct > Organic Search
JOURNEY-03675,CUST-03675,2025-03-04 08:09:00,2025-03-13 10:55:00,Email,Direct,Welcome Series,Direct Visit,5,4,0,0,0.0,218.77,,,Email > Organic Search > Paid Search > Organic Search > Direct
JOURNEY-03676,CUST-03676,2025-01-14 05:36:00,2025-01-14 17:41:00,Direct,Display,Direct Visit,Prospecting,3,3,1,1,109.06,12.08,2025-01-14 17:41:00,0.5,Direct > Paid Search > Display
JOURNEY-03677,CUST-03677,2025-03-07 23:55:00,2025-03-12 08:47:00,Paid Search,Email,Product Search,Promotional Email,3,3,0,0,0.0,104.87,,,Paid Search > Direct > Email
JOURNEY-03678,CUST-03678,2025-03-05 17:57:00,2025-03-12 04:46:00,Display,Organic Search,Prospecting,SEO Blog,3,2,0,0,0.0,154.82,,,Display > Display > Organic Search
JOURNEY-03679,CUST-03679,2025-05-07 08:46:00,2025-05-20 12:39:00,Email,Organic Search,Newsletter,Educational Content,6,4,0,0,0.0,315.88,,,Email > Email > Organic Search > Referral > Paid Search > Organic Search
JOURNEY-03680,CUST-03680,2025-04-07 19:37:00,2025-04-10 17:47:00,Paid Search,Paid Search,Product Search,Product Search,2,1,0,0,0.0,70.17,,,Paid Search > Paid Search
JOURNEY-03681,CUST-03681,2025-02-25 21:58:00,2025-02-25 21:58:00,Referral,Referral,Affiliate,Affiliate,1,1,0,0,0.0,0.0,,,Referral
JOURNEY-03682,CUST-03682,2025-06-01 05:25:00,2025-06-04 17:18:00,Display,Organic Search,Prospecting,SEO Blog,3,3,0,0,0.0,83.88,,,Display > Direct > Organic Search
JOURNEY-03683,CUST-03683,2025-05-21 21:19:00,2025-05-23 20:16:00,Paid Search,Paid Social,Brand Search,Facebook Ads,2,2,0,0,0.0,46.95,,,Paid Search > Paid Social
JOURNEY-03684,CUST-03684,2025-02-01 05:44:00,2025-02-01 05:44:00,Paid Social,Paid Social,LinkedIn Ads,LinkedIn Ads,1,1,0,0,0.0,0.0,,,Paid Social
JOURNEY-03685,CUST-03685,2025-04-29 15:24:00,2025-04-29 15:24:00,Organic Social,Organic Social,Instagram Organic,Instagram Organic,1,1,0,0,0.0,0.0,,,Organic Social
JOURNEY-03686,CUST-03686,2025-02-12 11:31:00,2025-02-19 22:55:00,Email,Email,Promotional Email,Promotional Email,3,2,0,0,0.0,179.4,,,Email > Paid Social > Email
JOURNEY-03687,CUST-03687,2025-05-27 16:02:00,2025-05-31 16:52:00,Direct,Email,Direct Visit,Welcome Series,3,2,0,0,0.0,96.83,,,Direct > Direct > Email
JOURNEY-03688,CUST-03688,2025-04-03 02:20:00,2025-04-06 06:59:00,Paid Search,Email,Competitor Search,Welcome Series,2,2,0,0,0.0,76.65,,,Paid Search > Email
JOURNEY-03689,CUST-03689,2025-05-25 06:52:00,2025-05-31 22:53:00,Referral,Referral,Partner Website,Partner Website,6,4,0,0,0.0,160.02,,,Referral > Paid Social > Organic Search > Direct > Organic Search > Referral
JOURNEY-03690,CUST-03690,2025-05-02 11:06:00,2025-05-07 09:19:00,Direct,Direct,Direct Visit,Direct Visit,3,2,1,1,45.99,118.22,2025-05-07 09:19:00,4.93,Direct > Organic Search > Direct
JOURNEY-03691,CUST-03691,2025-01-19 05:46:00,2025-02-03 08:16:00,Referral,Paid Search,Partner Website,Brand Search,7,5,0,0,0.0,362.5,,,Referral > Email > Paid Search > Organic Social > Paid Search > Direct > Paid Search
JOURNEY-03692,CUST-03692,2025-03-31 02:23:00,2025-04-02 23:55:00,Organic Search,Paid Social,Product Pages,Facebook Ads,2,2,1,1,322.73,69.53,2025-04-02 23:55:00,2.9,Organic Search > Paid Social
JOURNEY-03693,CUST-03693,2025-04-09 12:55:00,2025-04-14 01:23:00,Paid Search,Organic Search,Product Search,SEO Blog,5,4,1,1,145.43,108.47,2025-04-14 01:23:00,4.52,Paid Search > Direct > Direct > Email > Organic Search
JOURNEY-03694,CUST-03694,2025-04-20 15:11:00,2025-04-28 04:04:00,Paid Search,Direct,Product Search,Direct Visit,5,4,1,1,99.27,180.88,2025-04-28 04:04:00,7.54,Paid Search > Email > Direct > Display > Direct
JOURNEY-03695,CUST-03695,2025-06-20 10:00:00,2025-06-20 10:00:00,Direct,Direct,Direct Visit,Direct Visit,1,1,0,0,0.0,0.0,,,Direct
JOURNEY-03696,CUST-03696,2025-06-25 01:26:00,2025-06-26 05:39:00,Paid Social,Organic Social,LinkedIn Ads,LinkedIn Organic,3,3,0,0,0.0,28.22,,,Paid Social > Referral > Organic Social
JOURNEY-03697,CUST-03697,2025-05-05 03:41:00,2025-05-17 18:21:00,Organic Social,Paid Social,TikTok Organic,Instagram Ads,5,5,0,0,0.0,302.67,,,Organic Social > Paid Search > Direct > Organic Search > Paid Social
JOURNEY-03698,CUST-03698,2025-03-31 21:40:00,2025-04-08 03:03:00,Organic Social,Paid Search,LinkedIn Organic,Brand Search,3,3,0,0,0.0,173.38,,,Organic Social > Email > Paid Search
JOURNEY-03699,CUST-03699,2025-03-07 08:56:00,2025-03-14 16:50:00,Organic Social,Paid Search,LinkedIn Organic,Competitor Search,4,4,0,0,0.0,175.9,,,Organic Social > Referral > Organic Search > Paid Search
JOURNEY-03700,CUST-03700,2025-03-24 13:45:00,2025-03-28 05:34:00,Email,Paid Social,Promotional Email,LinkedIn Ads,3,3,0,0,0.0,87.82,,,Email > Paid Search > Paid Social
JOURNEY-03701,CUST-03701,2025-04-26 07:16:00,2025-05-04 18:56:00,Email,Paid Social,Promotional Email,Instagram Ads,5,4,1,1,97.96,203.67,2025-05-04 18:56:00,8.49,Email > Organic Search > Paid Search > Organic Search > Paid Social
JOURNEY-03702,CUST-03702,2025-01-21 08:13:00,2025-01-21 08:13:00,Email,Email,Newsletter,Newsletter,1,1,0,0,0.0,0.0,,,Email
JOURNEY-03703,CUST-03703,2025-01-12 02:20:00,2025-01-14 21:56:00,Direct,Direct,Direct Visit,Direct Visit,3,2,0,0,0.0,67.6,,,Direct > Paid Search > Direct
JOURNEY-03704,CUST-03704,2025-06-27 23:01:00,2025-07-05 10:26:00,Paid Social,Organic Social,Facebook Ads,LinkedIn Organic,4,3,0,0,0.0,179.42,,,Paid Social > Organic Social > Organic Search > Organic Social
JOURNEY-03705,CUST-03705,2025-01-18 23:35:00,2025-01-26 05:33:00,Email,Email,Promotional Email,Newsletter,5,4,0,0,0.0,173.97,,,Email > Direct > Paid Social > Organic Social > Email
JOURNEY-03706,CUST-03706,2025-04-11 17:10:00,2025-04-17 01:34:00,Referral,Direct,Affiliate,Direct Visit,3,3,0,0,0.0,128.4,,,Referral > Paid Social > Direct
JOURNEY-03707,CUST-03707,2025-03-31 19:13:00,2025-04-11 13:59:00,Direct,Paid Search,Direct Visit,Brand Search,5,3,1,1,196.0,258.77,2025-04-11 13:59:00,10.78,Direct > Email > Paid Search > Email > Paid Search
JOURNEY-03708,CUST-03708,2025-04-01 18:12:00,2025-04-07 05:50:00,Organic Search,Paid Search,Product Pages,Product Search,4,4,0,0,0.0,131.63,,,Organic Search > Direct > Referral > Paid Search
JOURNEY-03709,CUST-03709,2025-04-01 21:28:00,2025-04-03 16:51:00,Organic Search,Email,Educational Content,Newsletter,3,3,0,0,0.0,43.38,,,Organic Search > Display > Email
JOURNEY-03710,CUST-03710,2025-03-17 12:48:00,2025-03-24 12:44:00,Organic Search,Referral,SEO Blog,Customer Referral,6,5,1,1,62.38,167.93,2025-03-24 12:44:00,7.0,Organic Search > Paid Search > Paid Social > Email > Organic Search > Referral
JOURNEY-03711,CUST-03711,2025-01-22 09:49:00,2025-01-28 15:58:00,Referral,Display,Partner Website,Retargeting,5,4,0,0,0.0,150.15,,,Referral > Direct > Organic Search > Referral > Display
JOURNEY-03712,CUST-03712,2025-02-08 20:23:00,2025-02-11 20:28:00,Organic Search,Paid Search,Educational Content,Brand Search,2,2,1,1,101.29,72.08,2025-02-11 20:28:00,3.0,Organic Search > Paid Search
JOURNEY-03713,CUST-03713,2025-04-28 15:41:00,2025-05-02 09:55:00,Paid Search,Organic Search,Competitor Search,Educational Content,3,2,0,0,0.0,90.23,,,Paid Search > Organic Search > Organic Search
JOURNEY-03714,CUST-03714,2025-01-04 07:42:00,2025-01-14 06:11:00,Direct,Paid Search,Direct Visit,Brand Search,4,3,0,0,0.0,238.48,,,Direct > Organic Social > Direct > Paid Search
JOURNEY-03715,CUST-03715,2025-02-10 23:00:00,2025-02-22 02:54:00,Organic Social,Email,Instagram Organic,Newsletter,6,6,1,1,149.4,267.9,2025-02-22 02:54:00,11.16,Organic Social > Paid Search > Direct > Organic Search > Display > Email
JOURNEY-03716,CUST-03716,2025-03-17 15:13:00,2025-03-21 22:49:00,Referral,Organic Search,Partner Website,Product Pages,4,4,0,0,0.0,103.6,,,Referral > Paid Social > Paid Search > Organic Search
JOURNEY-03717,CUST-03717,2025-04-24 07:41:00,2025-04-29 10:56:00,Display,Referral,Prospecting,Partner Website,3,3,1,1,162.33,123.25,2025-04-29 10:56:00,5.14,Display > Direct > Referral
JOURNEY-03718,CUST-03718,2025-04-06 14:09:00,2025-04-17 11:20:00,Paid Search,Referral,Competitor Search,Customer Referral,5,5,0,0,0.0,261.18,,,Paid Search > Paid Social > Email > Organic Search > Referral
JOURNEY-03719,CUST-03719,2025-06-19 23:31:00,2025-07-03 01:57:00,Organic Search,Organic Social,Educational Content,TikTok Organic,6,6,0,0,0.0,314.43,,,Organic Search > Email > Direct > Paid Social > Paid Search > Organic Social
JOURNEY-03720,CUST-03720,2025-06-18 22:34:00,2025-06-27 19:16:00,Paid Search,Referral,Brand Search,Customer Referral,6,6,0,0,0.0,212.7,,,Paid Search > Email > Organic Search > Paid Social > Direct > Referral
JOURNEY-03721,CUST-03721,2025-04-24 05:59:00,2025-04-26 13:44:00,Referral,Referral,Partner Website,Partner Website,2,1,0,0,0.0,55.75,,,Referral > Referral
JOURNEY-03722,CUST-03722,2025-03-14 02:14:00,2025-03-19 20:44:00,Organic Search,Paid Social,Product Pages,LinkedIn Ads,3,2,0,0,0.0,138.5,,,Organic Search > Paid Social > Paid Social
JOURNEY-03723,CUST-03723,2025-06-21 12:08:00,2025-06-29 18:11:00,Display,Organic Social,Retargeting,LinkedIn Organic,5,5,1,1,60.11,198.05,2025-06-29 18:11:00,8.25,Display > Organic Search > Email > Direct > Organic Social
JOURNEY-03724,CUST-03724,2025-05-10 14:56:00,2025-05-13 20:31:00,Direct,Email,Direct Visit,Promotional Email,2,2,0,0,0.0,77.58,,,Direct > Email
JOURNEY-03725,CUST-03725,2025-02-09 03:46:00,2025-02-12 08:20:00,Referral,Referral,Partner Website,Customer Referral,2,1,1,1,246.43,76.57,2025-02-12 08:20:00,3.19,Referral > Referral
JOURNEY-03726,CUST-03726,2025-01-07 15:13:00,2025-01-11 13:03:00,Organic Social,Organic Search,TikTok Organic,Educational Content,3,3,0,0,0.0,93.83,,,Organic Social > Email > Organic Search
JOURNEY-03727,CUST-03727,2025-06-19 11:07:00,2025-06-22 20:47:00,Paid Search,Email,Brand Search,Welcome Series,3,3,0,0,0.0,81.67,,,Paid Search > Referral > Email
JOURNEY-03728,CUST-03728,2025-05-29 16:42:00,2025-06-07 14:20:00,Organic Social,Organic Search,TikTok Organic,Product Pages,6,5,0,0,0.0,213.63,,,Organic Social > Referral > Organic Search > Paid Search > Display > Organic Search
JOURNEY-03729,CUST-03729,2025-04-14 23:52:00,2025-04-17 19:16:00,Email,Referral,Newsletter,Partner Website,2,2,0,0,0.0,67.4,,,Email > Referral
JOURNEY-03730,CUST-03730,2025-05-15 12:31:00,2025-05-25 14:06:00,Organic Search,Paid Social,Educational Content,Facebook Ads,7,6,0,0,0.0,241.58,,,Organic Search > Paid Search > Email > Organic Search > Display > Direct > Paid Social
JOURNEY-03731,CUST-03731,2025-03-09 05:57:00,2025-03-13 11:12:00,Organic Search,Paid Social,Product Pages,Facebook Ads,4,3,0,0,0.0,101.25,,,Organic Search > Paid Social > Direct > Paid Social
JOURNEY-03732,CUST-03732,2025-05-26 21:33:00,2025-06-05 22:31:00,Email,Organic Search,Welcome Series,Educational Content,4,3,0,0,0.0,240.97,,,Email > Display > Email > Organic Search
JOURNEY-03733,CUST-03733,2025-01-25 05:46:00,2025-01-30 08:41:00,Paid Social,Email,Facebook Ads,Promotional Email,3,2,0,0,0.0,122.92,,,Paid Social > Email > Email
JOURNEY-03734,CUST-03734,2025-03-21 10:33:00,2025-03-27 19:41:00,Paid Search,Paid Search,Brand Search,Product Search,3,2,0,0,0.0,153.13,,,Paid Search > Email > Paid Search
JOURNEY-03735,CUST-03735,2025-04-09 14:08:00,2025-04-15 12:48:00,Paid Search,Direct,Brand Search,Direct Visit,4,3,1,1,47.95,142.67,2025-04-15 12:48:00,5.94,Paid Search > Organic Search > Direct > Direct
JOURNEY-03736,CUST-03736,2025-02-09 04:54:00,2025-02-09 21:30:00,Email,Email,Welcome Series,Newsletter,2,1,0,0,0.0,16.6,,,Email > Email
JOURNEY-03737,CUST-03737,2025-06-27 01:14:00,2025-07-08 07:12:00,Email,Organic Search,Welcome Series,Educational Content,4,3,1,1,249.71,269.97,2025-07-08 07:12:00,11.25,Email > Direct > Email > Organic Search
JOURNEY-03738,CUST-03738,2025-05-11 19:48:00,2025-05-15 17:40:00,Direct,Paid Social,Direct Visit,Facebook Ads,3,3,0,0,0.0,93.87,,,Direct > Organic Search > Paid Social
JOURNEY-03739,CUST-03739,2025-02-10 05:18:00,2025-02-10 05:18:00,Email,Email,Welcome Series,Welcome Series,1,1,0,0,0.0,0.0,,,Email
JOURNEY-03740,CUST-03740,2025-01-21 09:29:00,2025-01-31 10:56:00,Display,Paid Social,Prospecting,LinkedIn Ads,5,4,0,0,0.0,241.45,,,Display > Paid Social > Referral > Organic Social > Paid Social
JOURNEY-03741,CUST-03741,2025-01-22 12:12:00,2025-01-24 16:24:00,Paid Search,Organic Search,Brand Search,Educational Content,2,2,0,0,0.0,52.2,,,Paid Search > Organic Search
JOURNEY-03742,CUST-03742,2025-01-21 23:05:00,2025-02-02 10:19:00,Email,Organic Search,Welcome Series,Educational Content,7,5,0,0,0.0,275.23,,,Email > Organic Search > Paid Social > Referral > Email > Display > Organic Search
JOURNEY-03743,CUST-03743,2025-05-25 05:33:00,2025-06-01 04:02:00,Paid Social,Organic Social,Facebook Ads,TikTok Organic,4,3,1,1,86.83,166.48,2025-06-01 04:02:00,6.94,Paid Social > Referral > Paid Social > Organic Social
JOURNEY-03744,CUST-03744,2025-02-16 16:03:00,2025-02-19 21:15:00,Paid Social,Referral,Facebook Ads,Customer Referral,4,4,1,1,132.88,77.2,2025-02-19 21:15:00,3.22,Paid Social > Paid Search > Email > Referral
JOURNEY-03745,CUST-03745,2025-06-25 17:56:00,2025-07-02 06:15:00,Referral,Direct,Customer Referral,Direct Visit,3,3,1,1,71.23,156.32,2025-07-02 06:15:00,6.51,Referral > Paid Social > Direct
JOURNEY-03746,CUST-03746,2025-06-23 05:41:00,2025-06-29 13:24:00,Paid Social,Email,Instagram Ads,Newsletter,4,4,1,1,188.14,151.72,2025-06-29 13:24:00,6.32,Paid Social > Direct > Organic Social > Email
JOURNEY-03747,CUST-03747,2025-02-10 18:40:00,2025-02-23 07:49:00,Organic Social,Organic Social,TikTok Organic,Instagram Organic,7,5,0,0,0.0,301.15,,,Organic Social > Email > Organic Search > Email > Paid Search > Referral > Organic Social
JOURNEY-03748,CUST-03748,2025-05-04 05:21:00,2025-05-04 09:50:00,Paid Search,Display,Competitor Search,Banner Campaign,2,2,0,0,0.0,4.48,,,Paid Search > Display
JOURNEY-03749,CUST-03749,2025-03-27 11:10:00,2025-03-27 15:57:00,Paid Social,Referral,Facebook Ads,Partner Website,2,2,0,0,0.0,4.78,,,Paid Social > Referral
JOURNEY-03750,CUST-03750,2025-02-08 19:49:00,2025-02-12 04:20:00,Organic Search,Paid Social,Product Pages,LinkedIn Ads,3,3,0,0,0.0,80.52,,,Organic Search > Direct > Paid Social
JOURNEY-03751,CUST-03751,2025-01-02 13:26:00,2025-01-11 18:03:00,Organic Search,Paid Social,Educational Content,LinkedIn Ads,5,4,0,0,0.0,220.62,,,Organic Search > Email > Direct > Email > Paid Social
JOURNEY-03752,CUST-03752,2025-03-05 16:24:00,2025-03-16 04:35:00,Organic Social,Paid Social,TikTok Organic,Instagram Ads,7,6,0,0,0.0,252.18,,,Organic Social > Paid Search > Referral > Direct > Organic Social > Email > Paid Social
JOURNEY-03753,CUST-03753,2025-06-28 10:36:00,2025-07-04 17:26:00,Organic Social,Organic Search,Instagram Organic,SEO Blog,7,4,0,0,0.0,150.83,,,Organic Social > Paid Social > Organic Search > Organic Social > Email > Paid Social > Organic Search
JOURNEY-03754,CUST-03754,2025-01-14 19:21:00,2025-01-21 19:31:00,Display,Email,Retargeting,Promotional Email,4,4,0,0,0.0,168.17,,,Display > Paid Social > Organic Search > Email
JOURNEY-03755,CUST-03755,2025-04-11 05:38:00,2025-04-14 17:26:00,Organic Search,Paid Social,Educational Content,Instagram Ads,3,3,0,0,0.0,83.8,,,Organic Search > Email > Paid Social
JOURNEY-03756,CUST-03756,2025-05-10 10:55:00,2025-05-11 21:29:00,Paid Social,Paid Search,Instagram Ads,Brand Search,2,2,0,0,0.0,34.57,,,Paid Social > Paid Search
JOURNEY-03757,CUST-03757,2025-02-27 14:35:00,2025-03-09 06:28:00,Paid Social,Direct,LinkedIn Ads,Direct Visit,5,5,0,0,0.0,231.88,,,Paid Social > Display > Organic Social > Organic Search > Direct
JOURNEY-03758,CUST-03758,2025-05-08 14:56:00,2025-05-10 21:55:00,Paid Social,Display,Facebook Ads,Banner Campaign,2,2,0,0,0.0,54.98,,,Paid Social > Display
JOURNEY-03759,CUST-03759,2025-02-23 08:59:00,2025-03-01 06:42:00,Direct,Display,Direct Visit,Retargeting,5,4,0,0,0.0,141.72,,,Direct > Organic Search > Display > Organic Social > Display
JOURNEY-03760,CUST-03760,2025-02-17 12:36:00,2025-02-26 10:10:00,Email,Organic Search,Newsletter,Product Pages,5,4,0,0,0.0,213.57,,,Email > Display > Organic Search > Organic Social > Organic Search
JOURNEY-03761,CUST-03761,2025-01-11 18:33:00,2025-01-23 09:00:00,Direct,Paid Search,Direct Visit,Brand Search,7,4,0,0,0.0,278.45,,,Direct > Organic Search > Direct > Email > Direct > Organic Search > Paid Search
JOURNEY-03762,CUST-03762,2025-03-08 19:51:00,2025-03-15 21:34:00,Email,Paid Social,Newsletter,LinkedIn Ads,4,3,0,0,0.0,169.72,,,Email > Paid Search > Paid Search > Paid Social
JOURNEY-03763,CUST-03763,2025-01-09 19:44:00,2025-01-10 06:06:00,Email,Paid Search,Promotional Email,Brand Search,2,2,0,0,0.0,10.37,,,Email > Paid Search
JOURNEY-03764,CUST-03764,2025-03-30 19:38:00,2025-04-03 13:19:00,Organic Search,Referral,Product Pages,Partner Website,3,3,1,1,31.27,89.68,2025-04-03 13:19:00,3.74,Organic Search > Paid Search > Referral
JOURNEY-03765,CUST-03765,2025-01-08 18:59:00,2025-01-09 19:15:00,Email,Organic Search,Newsletter,Product Pages,2,2,0,0,0.0,24.27,,,Email > Organic Search
JOURNEY-03766,CUST-03766,2025-04-10 22:18:00,2025-04-14 04:56:00,Referral,Organic Search,Partner Website,Educational Content,2,2,1,1,94.57,78.63,2025-04-14 04:56:00,3.28,Referral > Organic Search
JOURNEY-03767,CUST-03767,2025-02-25 20:53:00,2025-03-06 01:14:00,Email,Paid Social,Welcome Series,Instagram Ads,5,4,0,0,0.0,196.35,,,Email > Organic Search > Email > Referral > Paid Social
JOURNEY-03768,CUST-03768,2025-03-02 16:53:00,2025-03-13 17:41:00,Paid Search,Referral,Brand Search,Customer Referral,7,5,0,0,0.0,264.8,,,Paid Search > Organic Search > Email > Email > Organic Search > Direct > Referral
JOURNEY-03769,CUST-03769,2025-05-04 02:58:00,2025-05-06 05:47:00,Paid Social,Paid Search,Instagram Ads,Competitor Search,3,3,0,0,0.0,50.82,,,Paid Social > Organic Search > Paid Search
JOURNEY-03770,CUST-03770,2025-02-18 02:28:00,2025-02-19 12:26:00,Referral,Paid Search,Customer Referral,Brand Search,2,2,0,0,0.0,33.97,,,Referral > Paid Search
JOURNEY-03771,CUST-03771,2025-04-07 04:49:00,2025-04-07 14:12:00,Paid Search,Paid Search,Product Search,Brand Search,2,1,0,0,0.0,9.38,,,Paid Search > Paid Search
